"","participant_id","trial_index","attractiveness_rating","stimulus","response","reasons_selected","other_reason_text","rt","time_elapsed"
"788",76,7,40,"face_061.png","0","[""Jaw"",""Hair""]",NA,12938,115748
"789",76,8,50,"face_438.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,13739,129489
"790",76,9,60,"face_318.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,14857,144348
"791",77,0,50,"face_204.png","0","[""Mouth"",""Hair""]",NA,22495,22502
"792",77,1,40,"face_174.png","0","[""Eyes""]",NA,14343,36847
"793",77,2,30,"face_435.png","0","[""Eyes""]",NA,14223,51074
"794",77,3,60,"face_080.png","0","[""Mouth"",""Nose""]",NA,12509,63586
"795",77,4,60,"face_108.png","0","[""Eyes"",""Nose""]",NA,7847993,7911582
"796",77,5,50,"face_320.png","0","[""Nose"",""Jaw""]",NA,8349,7919934
"797",77,6,50,"face_140.png","0","[""Mouth"",""Ears"",""Jaw""]",NA,10920,7930858
"798",77,7,60,"face_313.png","0","[""Mouth"",""Eyes""]",NA,14301,7945159
"799",77,8,40,"face_431.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,14839,7960000
"800",77,9,60,"face_077.png","0","[""Mouth"",""Hair""]",NA,10581,7970583
"801",78,0,80,"face_007.png","0","[""Mouth""]",NA,30052,30055
"802",78,1,100,"face_421.png","0","[""Mouth""]",NA,10062,40121
"803",78,2,100,"face_250.png","0","[""Mouth""]",NA,4345,44469
"804",78,3,50,"face_185.png","0","[""Ears""]",NA,2423,46895
"805",78,4,50,"face_147.png","0","[""Ears""]",NA,2087,48985
"806",78,5,50,"face_061.png","0","[""Nose""]",NA,2093,51081
"807",78,6,50,"face_133.png","0","[""Ears""]",NA,1950,53035
"808",78,7,50,"face_218.png","0","[""Ears""]",NA,1865,54903
"809",78,8,50,"face_333.png","0","[""Jaw""]",NA,2139,57046
"810",78,9,50,"face_162.png","0","[""Jaw""]",NA,3282,60331
"811",79,0,80,"face_085.png","0","[""Eyes"",""Hair""]",NA,25133,25137
"812",79,1,70,"face_425.png","0","[""Jaw""]",NA,12196,37340
"813",79,2,60,"face_001.png","0","[""Hair""]",NA,20442,57788
"814",79,3,100,"face_355.png","0","[""Eyes"",""Hair""]",NA,20447,78240
"815",79,4,70,"face_080.png","0","[""Jaw""]",NA,16380,94626
"816",79,5,70,"face_217.png","0","[""Jaw"",""Hair""]",NA,25264,119895
"817",79,6,70,"face_117.png","0","[""Eyes""]",NA,18845,138745
"818",79,7,60,"face_239.png","0","[""Eyes""]",NA,11361,150110
"819",79,8,70,"face_353.png","0","[""Mouth""]",NA,9959,160073
"820",79,9,60,"face_204.png","0","[""Nose""]",NA,22023,182100
"821",80,0,30,"face_433.png","0","[""Eyes""]",NA,13740,13748
"822",80,1,30,"face_174.png","0","[""Eyes""]",NA,6287,20037
"823",80,2,10,"face_230.png","0","[""Eyes""]",NA,5915,25955
"824",80,3,0,"face_021.png","0","[""Eyes""]",NA,8754,34712
"825",80,4,30,"face_102.png","0","[""Eyes""]",NA,7619,42335
"826",80,5,40,"face_180.png","0","[""Eyes""]",NA,9340,51676
"827",80,6,10,"face_318.png","0","[""Eyes""]",NA,8388,60066
"828",80,7,30,"face_392.png","0","[""Eyes""]",NA,84363,144431
"829",80,8,50,"face_178.png","0","[""Eyes""]",NA,10349,154789
"830",80,9,50,"face_359.png","0","[""Eyes""]",NA,8050,162843
"831",81,0,70,"face_041.png","0","[""Eyes"",""Jaw""]",NA,51897,51899
"832",81,1,60,"face_438.png","0","[""Mouth"",""Hair""]",NA,15770,67675
"833",81,2,80,"face_372.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,12544,80221
"834",81,3,60,"face_350.png","0","[""Mouth"",""Jaw""]",NA,13660,93882
"835",81,4,60,"face_029.png","0","[""Mouth"",""Jaw""]",NA,11895,105780
"836",81,5,60,"face_463.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,7951,113733
"837",81,6,60,"face_199.png","0","[""Mouth"",""Eyes""]",NA,8384,122122
"838",81,7,60,"face_435.png","0","[""Eyes""]",NA,8791,130914
"839",81,8,80,"face_377.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,10036,140953
"840",81,9,40,"face_180.png","0","[""Mouth""]",NA,10722,151677
"841",82,0,50,"face_424.png","0","[""Eyes""]",NA,16586,16595
"842",82,1,50,"face_218.png","0","[""Mouth"",""Other""]","cheekbones",29671,46271
"843",82,2,50,"face_359.png","0","[""Eyes"",""Jaw""]",NA,16852,63126
"844",82,3,50,"face_151.png","0","[""Mouth"",""Eyes""]",NA,9966,73093
"845",82,4,50,"face_372.png","0","[""Eyes""]",NA,8516,81613
"846",82,5,50,"face_419.png","0","[]",NA,3759,85376
"847",82,6,50,"face_061.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,7634,93013
"848",82,7,50,"face_421.png","0","[]",NA,3676,96691
"849",82,8,50,"face_108.png","0","[""Eyes""]",NA,4157,100852
"850",82,9,50,"face_160.png","0","[""Eyes""]",NA,5571,106426
"851",83,0,20,"face_155.png","0","[""Eyes""]",NA,16156,16177
"852",83,1,10,"face_218.png","0","[]",NA,13572,29755
"853",83,2,0,"face_095.png","0","[]",NA,13083,42843
"854",83,3,NA,"face_315.png","0",NA,NA,7830,50678
"855",83,4,20,"face_077.png","0","[""Eyes"",""Hair""]",NA,10324,61009
"856",83,5,0,"face_424.png","0","[]",NA,4446,65458
"857",83,6,20,"face_408.png","0","[""Mouth""]",NA,8473,73934
"858",83,7,0,"face_422.png","0","[]",NA,3555,77492
"859",83,8,0,"face_472.png","0","[]",NA,4824,82319
"860",83,9,10,"face_230.png","0","[""Hair""]",NA,7543,89867
"861",84,0,50,"face_355.png","0","[]",NA,12882,12884
"862",84,1,50,"face_420.png","0","[]",NA,5363,18252
"863",84,2,50,"face_275.png","0","[]",NA,4126,22382
"864",84,3,50,"face_160.png","0","[]",NA,2388,24774
"865",84,4,50,"face_378.png","0","[]",NA,2058,26837
"866",84,5,50,"face_020.png","0","[]",NA,5455,32295
"867",84,6,50,"face_205.png","0","[]",NA,2259,34558
"868",84,7,50,"face_376.png","0","[]",NA,4256,38818
"869",84,8,50,"face_033.png","0","[]",NA,3311,42133
"870",84,9,50,"face_103.png","0","[]",NA,2586,44724
"871",85,0,60,"face_147.png","0","[""Eyes"",""Nose"",""Hair""]",NA,45047,45048
"872",85,1,70,"face_133.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,13549,58602
"873",85,2,NA,"face_010.png","0",NA,NA,30399,89009
"874",85,3,60,"face_390.png","0","[""Mouth"",""Eyes"",""Other""]","Eyebrows",28137,117152
"875",85,4,40,"face_092.png","0","[""Eyes"",""Nose""]",NA,10835,127992
"876",85,5,60,"face_136.png","0","[""Eyes"",""Nose"",""Hair""]",NA,33728,161723
"877",85,6,40,"face_167.png","0","[""Eyes"",""Hair""]",NA,49705,211468
"878",85,7,70,"face_013.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,15932,227441
"879",85,8,60,"face_265.png","0","[""Eyes"",""Nose"",""Hair""]",NA,9952,237398
"880",85,9,60,"face_238.png","0","[""Mouth"",""Eyes""]",NA,6512,243915
"881",86,0,60,"face_265.png","0","[""Eyes"",""Nose"",""Ears""]",NA,43802,43812
"882",86,1,60,"face_103.png","0","[""Mouth"",""Eyes"",""Other""]","Skin texture",26871,70690
"883",86,2,40,"face_054.png","0","[]",NA,8519,79214
"884",86,3,40,"face_255.png","0","[]",NA,10328,89547
"885",86,4,50,"face_424.png","0","[]",NA,5697,95248
"886",86,5,30,"face_378.png","0","[]",NA,9604,104860
"887",86,6,NA,"face_140.png","0",NA,NA,6643,111510
"888",86,7,30,"face_388.png","0","[]",NA,5291,116805
"889",86,8,30,"face_387.png","0","[]",NA,7198,124008
"890",86,9,30,"face_355.png","0","[]",NA,5754,129766
"891",87,0,30,"face_060.png","0","[""Eyes""]",NA,20033,20038
"892",87,1,0,"face_265.png","0","[""Eyes""]",NA,30331,50371
"893",87,2,60,"face_463.png","0","[""Eyes"",""Nose""]",NA,15084,65457
"894",87,3,10,"face_174.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,11473,76932
"895",87,4,20,"face_204.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,9645,86579
"896",87,5,80,"face_357.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,9150,95732
"897",87,6,30,"face_270.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,6705,102439
"898",87,7,20,"face_230.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,19468,121909
"899",87,8,20,"face_433.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw""]",NA,7134,129045
"900",87,9,0,"face_149.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,11359,140408
"901",88,0,0,"face_424.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,30950,30954
"902",88,1,10,"face_359.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,36424,67382
"903",88,2,0,"face_061.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,15661,83049
"904",88,3,0,"face_185.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,15011,98064
"905",88,4,30,"face_030.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,41021,139089
"906",88,5,0,"face_205.png","0","[""Eyes""]",NA,16045,155139
"907",88,6,0,"face_419.png","0","[]",NA,6802,161947
"908",88,7,10,"face_103.png","0","[]",NA,7420,169371
"909",88,8,20,"face_200.png","0","[]",NA,15760,185136
"910",88,9,0,"face_117.png","0","[]",NA,5964,191109
"911",89,0,40,"face_315.png","0","[]",NA,6462,6471
"912",89,1,50,"face_411.png","0","[]",NA,2110,8584
"913",89,2,50,"face_033.png","0","[]",NA,1952,10542
"914",89,3,50,"face_377.png","0","[]",NA,1893,12439
"915",89,4,50,"face_059.png","0","[]",NA,1727,14173
"916",89,5,50,"face_313.png","0","[]",NA,2082,16259
"917",89,6,50,"face_359.png","0","[]",NA,3533,19796
"918",89,7,50,"face_366.png","0","[]",NA,1631,21431
"919",89,8,50,"face_238.png","0","[]",NA,1644,23080
"920",89,9,50,"face_137.png","0","[]",NA,1950,25034
"921",90,0,60,"face_001.png","0","[""Eyes"",""Hair""]",NA,12366,12365
"922",90,1,90,"face_333.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,12198,24567
"923",90,2,70,"face_463.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,12281,36851
"924",90,3,70,"face_073.png","0","[""Mouth"",""Eyes""]",NA,16461,53316
"925",90,4,20,"face_425.png","0","[]",NA,6141,59460
"926",90,5,30,"face_092.png","0","[]",NA,4505,63969
"927",90,6,60,"face_136.png","0","[""Mouth""]",NA,5508,69480
"928",90,7,30,"face_054.png","0","[]",NA,4809,74293
"929",90,8,80,"face_325.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,8005,82300
"930",90,9,40,"face_079.png","0","[]",NA,6622,88926
"931",91,0,50,"face_255.png","0","[""Mouth"",""Eyes""]",NA,18858,18859
"932",91,1,50,"face_021.png","0","[""Eyes"",""Jaw""]",NA,10021,28883
"933",91,2,20,"face_102.png","0","[]",NA,7823,36710
"934",91,3,30,"face_388.png","0","[]",NA,9224,45937
"935",91,4,80,"face_408.png","0","[""Mouth"",""Eyes""]",NA,11241,57181
"936",91,5,40,"face_411.png","0","[]",NA,15244,72428
"937",91,6,10,"face_059.png","0","[]",NA,6658,79091
"938",91,7,30,"face_132.png","0","[]",NA,5810,84905
"939",91,8,10,"face_421.png","0","[]",NA,3464,88373
"940",91,9,30,"face_080.png","0","[]",NA,3215,91591
"941",92,0,50,"face_433.png","0","[]",NA,7496,7499
"942",92,1,100,"face_039.png","0","[]",NA,3778,11279
"943",92,2,80,"face_411.png","0","[]",NA,2602,13883
"944",92,3,50,"face_230.png","0","[]",NA,2403,16288
"945",92,4,50,"face_359.png","0","[]",NA,3060,19352
"946",92,5,50,"face_167.png","0","[]",NA,2375,21733
"947",92,6,50,"face_011.png","0","[]",NA,2169,23904
"948",92,7,50,"face_079.png","0","[]",NA,2175,26080
"949",92,8,50,"face_431.png","0","[]",NA,4240,30322
"950",92,9,50,"face_255.png","0","[]",NA,2611,32935
"951",93,0,50,"face_020.png","0","[""Mouth"",""Hair""]",NA,13326,13327
"952",93,1,30,"face_001.png","0","[""Eyes""]",NA,10112,23443
"953",93,2,30,"face_054.png","0","[]",NA,6672,30118
"954",93,3,60,"face_133.png","0","[""Mouth"",""Hair""]",NA,11746,41867
"955",93,4,70,"face_366.png","0","[""Eyes"",""Nose"",""Jaw""]",NA,12061,53931
"956",93,5,20,"face_092.png","0","[""Eyes""]",NA,7122,61056
"957",93,6,50,"face_423.png","0","[""Hair""]",NA,7999,69058
"958",93,7,30,"face_421.png","0","[""Mouth""]",NA,13808,82868
"959",93,8,50,"face_251.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,12990,95861
"960",93,9,60,"face_060.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,12647,108509
"961",94,0,80,"face_270.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,12958,12959
"962",94,1,30,"face_425.png","0","[""Mouth"",""Jaw""]",NA,11445,24409
"963",94,2,10,"face_156.png","0","[""Eyes"",""Hair""]",NA,11076,35489
"964",94,3,80,"face_333.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,11411,46904
"965",94,4,60,"face_320.png","0","[""Mouth"",""Jaw""]",NA,11163,58071
"966",94,5,70,"face_178.png","0","[""Mouth"",""Eyes""]",NA,9666,67741
"967",94,6,40,"face_057.png","0","[""Eyes""]",NA,7234,74979
"968",94,7,80,"face_357.png","0","[""Nose"",""Jaw"",""Hair""]",NA,12160,87143
"969",94,8,90,"face_372.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,13144,100290
"970",94,9,50,"face_092.png","0","[""Eyes""]",NA,6936,107229
"971",95,0,0,"face_011.png","0","[""Other""]","Age",25168,25175
"972",95,1,0,"face_433.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,27198,52375
"973",95,2,30,"face_180.png","0","[""Eyes""]",NA,39220,91598
"974",95,3,20,"face_250.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,11954,103555
"975",95,4,30,"face_059.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,9161,112718
"976",95,5,20,"face_061.png","0","[""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,18333,131054
"977",95,6,100,"face_200.png","0","[""Eyes"",""Hair""]",NA,17887,148943
"978",95,7,30,"face_092.png","0","[""Hair""]",NA,12151,161097
"979",95,8,50,"face_029.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,18212,179312
"980",95,9,0,"face_251.png","0","[]",NA,13670,192984
"981",96,0,30,"face_463.png","0","[""Mouth"",""Eyes""]",NA,10153,10160
"982",96,1,10,"face_054.png","0","[""Nose""]",NA,4756,14920
"983",96,2,40,"face_435.png","0","[""Hair"",""Other""]","Eyebrows",10673,25596
"984",96,3,NA,"face_270.png","0",NA,NA,7210,32816
"985",96,4,40,"face_438.png","0","[]",NA,5237,38057
"986",96,5,30,"face_239.png","0","[""Eyes"",""Hair""]",NA,5523,43585
"987",96,6,30,"face_057.png","0","[]",NA,5632,49221
"988",96,7,30,"face_387.png","0","[]",NA,3460,52685
"989",96,8,0,"face_241.png","0","[]",NA,3194,55883
"990",96,9,70,"face_353.png","0","[""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,7359,63247
"991",97,0,10,"face_011.png","0","[]",NA,7172,7173
"992",97,1,0,"face_230.png","0","[]",NA,5525,12702
"993",97,2,0,"face_425.png","0","[]",NA,6717,19424
"994",97,3,0,"face_309.png","0","[]",NA,3445,22873
"995",97,4,30,"face_079.png","0","[]",NA,4681,27561
"996",97,5,60,"face_085.png","0","[]",NA,7216,34782
"997",97,6,NA,"face_076.png","0",NA,NA,3576,38364
"998",97,7,0,"face_140.png","0","[]",NA,4174,42540
"999",97,8,20,"face_149.png","0","[]",NA,4864,47408
"1000",97,9,40,"face_039.png","0","[]",NA,4343,51755
"1001",98,0,10,"face_472.png","0","[]",NA,21671,21676
"1002",98,1,10,"face_275.png","0","[]",NA,19792,41470
"1003",98,2,30,"face_076.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,19647,61121
"1004",98,3,50,"face_463.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,17381,78506
"1005",98,4,30,"face_204.png","0","[""Hair""]",NA,14045,92557
"1006",98,5,20,"face_162.png","0","[""Eyes""]",NA,16629,109193
"1007",98,6,30,"face_220.png","0","[""Eyes""]",NA,18718,127914
"1008",98,7,70,"face_372.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,22127,150045
"1009",98,8,20,"face_140.png","0","[""Eyes""]",NA,18200,168249
"1010",98,9,20,"face_318.png","0","[""Eyes""]",NA,9028,177282
"1011",99,0,30,"face_309.png","0","[""Mouth""]",NA,78647,78645
"1012",99,1,0,"face_061.png","0","[]",NA,12193,90841
"1013",99,2,10,"face_435.png","0","[""Eyes""]",NA,20816,111659
"1014",99,3,20,"face_331.png","0","[""Eyes"",""Hair""]",NA,40056,151715
"1015",99,4,10,"face_007.png","0","[""Mouth""]",NA,25183,176899
"1016",99,5,20,"face_115.png","0","[""Hair""]",NA,24473,201373
"1017",99,6,30,"face_178.png","0","[""Mouth"",""Nose""]",NA,23021,224394
"1018",99,7,50,"face_001.png","0","[""Eyes"",""Hair""]",NA,29018,253414
"1019",99,8,0,"face_422.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,37606,291021
"1020",99,9,50,"face_140.png","0","[""Eyes""]",NA,26020,317043
"1021",100,0,0,"face_315.png","0","[]",NA,27574,27578
"1022",100,1,0,"face_366.png","0","[]",NA,22603,50184
"1023",100,2,0,"face_057.png","0","[]",NA,39693,89880
"1024",100,3,0,"face_085.png","0","[]",NA,11086,100970
"1025",100,4,10,"face_352.png","0","[]",NA,8753,109727
"1026",100,5,0,"face_318.png","0","[]",NA,3682,113414
"1027",100,6,10,"face_155.png","0","[""Mouth"",""Eyes""]",NA,31308,144725
"1028",100,7,0,"face_423.png","0","[]",NA,10884,155613
"1029",100,8,0,"face_309.png","0","[]",NA,5084,160701
"1030",100,9,0,"face_115.png","0","[]",NA,3182,163887
"1031",101,0,70,"face_108.png","0","[""Nose"",""Ears"",""Jaw""]",NA,17032,17036
"1032",101,1,50,"face_355.png","0","[""Eyes""]",NA,7364,24405
"1033",101,2,50,"face_011.png","0","[""Eyes"",""Nose""]",NA,8016,32425
"1034",101,3,50,"face_059.png","0","[""Eyes"",""Nose""]",NA,11576,44005
"1035",101,4,70,"face_021.png","0","[""Nose"",""Jaw""]",NA,3509,47518
"1036",101,5,80,"face_408.png","0","[""Mouth"",""Jaw"",""Hair""]",NA,3966,51489
"1037",101,6,70,"face_357.png","0","[""Mouth"",""Ears"",""Hair""]",NA,4230,55720
"1038",101,7,70,"face_318.png","0","[""Nose"",""Jaw"",""Hair""]",NA,5904,61627
"1039",101,8,70,"face_115.png","0","[""Nose"",""Hair""]",NA,4457,66088
"1040",101,9,50,"face_180.png","0","[""Eyes"",""Jaw""]",NA,3143,69234
"1041",102,0,60,"face_092.png","0","[""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,127250,137274
"1042",102,1,50,"face_353.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,33483,170801
"1043",102,2,60,"face_020.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,20992,191797
"1044",102,3,60,"face_313.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,22495,214296
"1045",102,4,40,"face_421.png","0","[""Eyes"",""Ears"",""Hair""]",NA,23832,238133
"1046",102,5,60,"face_184.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,115394,353531
"1047",102,6,40,"face_149.png","0","[""Mouth"",""Jaw"",""Hair""]",NA,16095,369650
"1048",102,7,50,"face_057.png","0","[""Eyes"",""Jaw"",""Hair"",""Other""]","Eyebrows",28556,398210
"1049",102,8,50,"face_422.png","0","[]",NA,147227,545438
"1050",102,9,80,"face_033.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,22946,568423
"1051",103,0,40,"face_238.png","0","[""Mouth""]",NA,44824,44833
"1052",103,1,70,"face_076.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,28718,73554
"1053",103,2,20,"face_184.png","0","[""Eyes""]",NA,18098,91655
"1054",103,3,0,"face_331.png","0","[""Jaw""]",NA,9270,100930
"1055",103,4,50,"face_205.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair""]",NA,16633,117566
"1056",103,5,90,"face_404.png","0","[""Mouth"",""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,12177,129747
"1057",103,6,50,"face_270.png","0","[""Mouth"",""Eyes""]",NA,12946,142697
"1058",103,7,50,"face_095.png","0","[]",NA,2359,145060
"1059",103,8,50,"face_378.png","0","[]",NA,6177,151241
"1060",103,9,50,"face_421.png","0","[]",NA,2349,153596
"1061",104,0,60,"face_033.png","0","[""Eyes"",""Jaw""]",NA,20374,20380
"1062",104,1,60,"face_355.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,12715,33101
"1063",104,2,30,"face_431.png","0","[""Eyes"",""Hair""]",NA,21683,54789
"1064",104,3,50,"face_285.png","0","[""Eyes"",""Hair""]",NA,10200,64993
"1065",104,4,40,"face_041.png","0","[""Nose"",""Ears""]",NA,16716,81714
"1066",104,5,20,"face_411.png","0","[]",NA,7634,89352
"1067",104,6,10,"face_010.png","0","[""Other""]","Age",5200,94556
"1068",104,7,20,"face_421.png","0","[]",NA,5028,99587
"1069",104,8,60,"face_377.png","0","[""Mouth""]",NA,8568,108159
"1070",104,9,40,"face_359.png","0","[""Eyes""]",NA,6565,114728
"1071",105,0,70,"face_220.png","0","[""Mouth"",""Eyes"",""Nose""]",NA,33787,33797
"1072",105,1,10,"face_241.png","0","[""Eyes""]",NA,12185,45987
"1073",105,2,20,"face_435.png","0","[""Nose"",""Other""]","eyebrows",21269,67261
"1074",105,3,60,"face_425.png","0","[""Mouth"",""Nose"",""Jaw""]",NA,12436,79702
"1075",105,4,30,"face_238.png","0","[""Eyes"",""Hair""]",NA,11024,90734
"1076",105,5,70,"face_357.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,12835,103572
"1077",105,6,40,"face_061.png","0","[""Nose""]",NA,7176,110752
"1078",105,7,80,"face_408.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears""]",NA,12033,122789
"1079",105,8,20,"face_358.png","0","[""Nose"",""Ears""]",NA,8546,131339
"1080",105,9,100,"face_260.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,10045,141390
"1081",106,0,30,"face_021.png","0","[""Eyes""]",NA,17244,17247
"1082",106,1,20,"face_438.png","0","[""Hair""]",NA,18479,35731
"1083",106,2,20,"face_155.png","0","[""Mouth"",""Jaw""]",NA,12667,48400
"1084",106,3,70,"face_333.png","0","[""Eyes"",""Nose"",""Hair""]",NA,10325,58727
"1085",106,4,10,"face_132.png","0","[]",NA,6421,65150
"1086",106,5,10,"face_108.png","0","[]",NA,4701,69854
"1087",106,6,NA,"face_435.png","0",NA,NA,3286,73143
"1088",106,7,NA,"face_358.png","0",NA,NA,3013,76157
"1089",106,8,20,"face_331.png","0","[]",NA,4179,80338
"1090",106,9,20,"face_057.png","0","[]",NA,4000,84339
"1091",107,0,0,"face_011.png","0","[]",NA,5381,5388
"1092",107,1,0,"face_147.png","0","[]",NA,3161,8550
"1093",107,2,0,"face_092.png","0","[]",NA,2994,11547
"1094",107,3,0,"face_372.png","0","[]",NA,4932,16481
"1095",107,4,0,"face_388.png","0","[]",NA,5734,22220
"1096",107,5,0,"face_021.png","0","[]",NA,3345,25569
"1097",107,6,0,"face_390.png","0","[]",NA,5503,31075
"1098",107,7,0,"face_277.png","0","[]",NA,6814,37892
"1099",107,8,100,"face_059.png","0","[""Mouth"",""Eyes"",""Nose"",""Ears"",""Jaw"",""Hair"",""Other""]","Jowls",15986,53882
"1100",107,9,0,"face_431.png","0","[]",NA,4983,58869
"1101",108,0,0,"face_431.png","0","[]",NA,12592,12606
"1102",108,1,0,"face_010.png","0","[]",NA,3410,16018
"1103",108,2,0,"face_277.png","0","[]",NA,4362,20386
"1104",108,3,50,"face_184.png","0","[""Mouth"",""Jaw""]",NA,14370,34761
"1105",108,4,0,"face_041.png","0","[]",NA,3741,38506
"1106",108,5,50,"face_013.png","0","[""Eyes""]",NA,12579,51091
"1107",108,6,0,"face_358.png","0","[]",NA,2945,54041
"1108",108,7,0,"face_200.png","0","[]",NA,3782,57827
"1109",108,8,60,"face_077.png","0","[""Mouth"",""Eyes"",""Nose"",""Hair""]",NA,16233,74064
"1110",108,9,50,"face_420.png","0","[""Mouth"",""Eyes""]",NA,19147,93215
"1111",109,0,30,"face_162.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,106787,106804
"1112",109,1,40,"face_320.png","0","[""Mouth"",""Eyes"",""Jaw"",""Hair""]",NA,21621,128431
"1113",109,2,40,"face_425.png","0","[""Eyes"",""Nose"",""Jaw""]",NA,19313,147748
"1114",109,3,40,"face_424.png","0","[""Eyes"",""Jaw"",""Hair""]",NA,12663,160415
"1115",109,4,40,"face_204.png","0","[""Mouth"",""Eyes"",""Jaw""]",NA,15620,176038
"1116",109,5,30,"face_095.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,15865,191909
"1117",109,6,60,"face_270.png","0","[""Mouth"",""Eyes"",""Ears""]",NA,29211,221124
"1118",109,7,50,"face_147.png","0","[""Eyes"",""Nose"",""Jaw"",""Hair""]",NA,15664,236796
"1119",109,8,60,"face_061.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,18728,255529
"1120",109,9,50,"face_217.png","0","[""Mouth"",""Hair""]",NA,16743,272275
"1121",110,0,30,"face_283.png","0","[""Eyes""]",NA,20187,20198
"1122",110,1,20,"face_054.png","0","[""Eyes""]",NA,15262,35465
"1123",110,2,20,"face_424.png","0","[""Nose""]",NA,12214,47683
"1124",110,3,80,"face_185.png","0","[""Mouth"",""Eyes""]",NA,11414,59100
"1125",110,4,80,"face_133.png","0","[""Mouth"",""Eyes""]",NA,14052,73158
"1126",110,5,70,"face_239.png","0","[""Eyes"",""Nose""]",NA,13047,86210
"1127",110,6,10,"face_358.png","0","[]",NA,8384,94597
"1128",110,7,50,"face_092.png","0","[""Eyes""]",NA,5995,100597
"1129",110,8,80,"face_060.png","0","[""Eyes"",""Nose""]",NA,10484,111086
"1130",110,9,80,"face_184.png","0","[""Eyes""]",NA,10318,121407
"1131",111,0,20,"face_001.png","0","[""Hair""]",NA,17607,17608
"1132",111,1,20,"face_205.png","0","[""Eyes""]",NA,13415,31027
"1133",111,2,60,"face_377.png","0","[""Mouth"",""Eyes"",""Hair""]",NA,13702,44733
"1134",111,3,20,"face_352.png","0","[]",NA,4166,48903
"1135",111,4,10,"face_007.png","0","[]",NA,4761,53670
"1136",111,5,50,"face_077.png","0","[]",NA,4215,57889
"1137",111,6,50,"face_085.png","0","[]",NA,2101,59994
"1138",111,7,50,"face_079.png","0","[]",NA,2747,62746
"1139",111,8,30,"face_411.png","0","[]",NA,3149,65898
"1140",111,9,30,"face_472.png","0","[]",NA,2981,68883
"1141",112,0,50,"face_030.png","0","[""Eyes"",""Jaw""]",NA,50166,50170
